sim_id,variable,rank,true_value,post_mean,post_sd,prior_sd,max_rank
30,alpha,956,3.8995257479259293,3.1135513825568735,0.43078889442190244,5.402965186897857,999
31,Intercept,954,1.9172026261985062,1.3562581743714905,0.33016634619420704,0.70006430123199,999
31,mean_phase_effect,970,1.0706923830511146,0.3743568958094362,0.2870865846497203,0.8375240293921878,999
31,sigma_log_phase,849,0.7252607575107592,0.39035356639895796,0.29613668260639153,0.3166328093260116,999
31,sigma_level,22,0.22805268028480974,0.3060409723785891,0.04654743501331982,0.15071865054366834,999
31,alpha,702,4.23444401252719,3.91760374950944,0.7973835986468212,5.402965186897857,999
32,Intercept,673,1.2256607311290262,1.1009707471002461,0.29633272776054304,0.70006430123199,999
32,mean_phase_effect,910,1.0306533880649413,0.4770814842483686,0.3651804487172087,0.8375240293921878,999
32,sigma_log_phase,787,0.5887041594237352,0.377196683302579,0.27316625383564497,0.3166328093260116,999
32,sigma_level,69,0.11481289061731469,0.14879465603077507,0.026283600904843475,0.15071865054366834,999
32,alpha,455,7.883743143803608,8.561100001588684,2.3338544521580586,5.402965186897857,999
33,Intercept,899,0.8909807634815188,0.3434103151865427,0.4315878596488095,0.70006430123199,999
33,mean_phase_effect,758,2.063752783425772,1.4952490673596408,0.8077970258462861,0.8375240293921878,999
33,sigma_log_phase,446,0.2803010015025181,0.3762972386035327,0.2797080304858377,0.3166328093260116,999
33,sigma_level,709,0.162724868638141,0.13240615637123035,0.06825397589237903,0.15071865054366834,999
33,alpha,154,0.21246876920150873,0.27384525898082895,0.06491493121316232,5.402965186897857,999
34,Intercept,743,2.58066488531181,2.3631620474216506,0.3214268258460679,0.70006430123199,999
34,mean_phase_effect,553,0.40194415051104576,0.44871914364191245,0.3431516464954975,0.8375240293921878,999
34,sigma_log_phase,40,0.022612697531724825,0.3985752290309383,0.3246114073151729,0.3166328093260116,999
34,sigma_level,639,0.242026514322135,0.23351999154489522,0.027295630084586648,0.15071865054366834,999
34,alpha,729,9.235143218578795,8.485887690216972,1.5125209692763097,5.402965186897857,999
35,Intercept,123,1.2287381042333654,1.6116998536264777,0.3237811078411598,0.70006430123199,999
35,mean_phase_effect,624,0.401236140944048,0.3868924811816678,0.2872851249847856,0.8375240293921878,999
35,sigma_log_phase,99,0.05517663993894317,0.3793645974603485,0.28814661625579335,0.3166328093260116,999
35,sigma_level,518,0.19997825415237033,0.20112897047771322,0.03552280386307579,0.15071865054366834,999
35,alpha,334,4.374938344619125,5.060403936448957,1.2705652710228221,5.402965186897857,999
36,Intercept,728,2.6229442623113317,2.3762146850402233,0.4195010988308506,0.70006430123199,999
36,mean_phase_effect,40,0.08635477890890034,0.5003634928582869,0.385178180107326,0.8375240293921878,999
36,sigma_log_phase,451,0.28614219148854053,0.3720427034424076,0.28343353108223773,0.3166328093260116,999
36,sigma_level,510,0.3506176441082661,0.3501277968506841,0.06312220539014113,0.15071865054366834,999
36,alpha,698,0.5505298681231269,0.526287512538853,0.047977108172903904,5.402965186897857,999
37,Intercept,833,2.247222135255398,1.810113102927848,0.4440842617413614,0.70006430123199,999
37,mean_phase_effect,424,0.4566366828590526,0.7154941060335664,0.5860037417048237,0.8375240293921878,999
37,sigma_log_phase,257,0.1443918183395259,0.37503229470158594,0.28843476060896467,0.3166328093260116,999
37,sigma_level,142,0.37112502331741093,0.43092600697136596,0.055529951078441116,0.15071865054366834,999
37,alpha,230,1.1494629436596822,1.25038810223378,0.14461206615951425,5.402965186897857,999
38,Intercept,165,1.078477864948591,1.5075460695127645,0.4327112920469877,0.70006430123199,999
38,mean_phase_effect,624,2.595149261229897,2.3261345889145173,0.9748427092580763,0.8375240293921878,999
38,sigma_log_phase,20,0.010483215780842419,0.358859169005942,0.2858570152183996,0.3166328093260116,999
38,sigma_level,599,0.342579363552575,0.33223884528377384,0.05294637685093846,0.15071865054366834,999
38,alpha,381,5.6669019422344205,7.305348974913287,3.435561362887322,5.402965186897857,999
39,Intercept,499,1.2305304945836424,1.2230893273297483,0.41702089052852026,0.70006430123199,999
39,mean_phase_effect,177,0.19025302799823787,0.6111709860335167,0.538605472034879,0.8375240293921878,999
39,sigma_log_phase,401,0.2754968389795297,0.41641254702652625,0.3048355400882116,0.3166328093260116,999
39,sigma_level,175,0.2773058880124574,0.3229616055501331,0.04975319837482807,0.15071865054366834,999
39,alpha,932,1.2003576266703713,1.0051400679475841,0.12503665178702142,5.402965186897857,999
40,Intercept,628,0.9668664349698308,0.882768195299967,0.2754909736529522,0.70006430123199,999
40,mean_phase_effect,299,0.17302639153089108,0.33534510623548963,0.2547439244969969,0.8375240293921878,999
40,sigma_log_phase,857,0.6976933706588755,0.37788449009978825,0.29304948307652123,0.3166328093260116,999
40,sigma_level,251,0.013627582937310789,0.03888805632721684,0.03290112216501171,0.15071865054366834,999
40,alpha,580,0.7032076895309114,0.6917557899434769,0.090623526751154,5.402965186897857,999
41,Intercept,652,0.9828666314588347,0.8463568469996983,0.3572840178826464,0.70006430123199,999
41,mean_phase_effect,942,1.1018949273038274,0.44043058527934764,0.36534350996442166,0.8375240293921878,999
41,sigma_log_phase,915,0.8896329272205639,0.40301583974903105,0.30535877478949813,0.3166328093260116,999
41,sigma_level,300,0.3333567064250883,0.35322423552091176,0.03606843192052305,0.15071865054366834,999
41,alpha,717,15.542034781095005,13.755494901322374,4.573225268967355,5.402965186897857,999
42,Intercept,478,1.9343815653880165,1.9591762314858294,0.439648173423275,0.70006430123199,999
42,mean_phase_effect,368,4.547611785097515,5.689957563106689,2.7640010041209866,0.8375240293921878,999
42,sigma_log_phase,656,0.5825644101957084,0.48895928139755995,0.35447464048199906,0.3166328093260116,999
42,sigma_level,547,0.43085485223439624,0.4289842940367918,0.05006290352807803,0.15071865054366834,999
42,alpha,775,4.508325162831175,4.03694980775971,0.7453922350564668,5.402965186897857,999
43,Intercept,292,1.9643281777312123,2.0909783032685274,0.25664960078324645,0.70006430123199,999
43,mean_phase_effect,777,0.3200394661272836,0.22434235559200777,0.1579197818976176,0.8375240293921878,999
43,sigma_log_phase,55,0.026582176360513923,0.3908319593456365,0.3125781801720711,0.3166328093260116,999
43,sigma_level,671,0.10234063108135369,0.09453722299950917,0.021601115538122974,0.15071865054366834,999
43,alpha,124,2.4795351097740554,2.8565848593876617,0.3485837138270212,5.402965186897857,999
44,Intercept,53,1.377979850722259,1.8712443383344899,0.2905511328520519,0.70006430123199,999
44,mean_phase_effect,549,0.27079624582905415,0.3109988413309357,0.2280903136358572,0.8375240293921878,999
44,sigma_log_phase,459,0.28767207167132397,0.38016291557436593,0.291578943301347,0.3166328093260116,999
44,sigma_level,817,0.10417186208978359,0.07216950180803654,0.0382772685211542,0.15071865054366834,999
44,alpha,321,0.7307257103891351,0.7667186862784773,0.07206831818557635,5.402965186897857,999
45,Intercept,418,0.6123527206227631,0.7017951585250846,0.3796269674617208,0.70006430123199,999
45,mean_phase_effect,278,0.2010575936378666,0.4438685631170817,0.388723149279375,0.8375240293921878,999
45,sigma_log_phase,461,0.35213693457483514,0.4318390594505272,0.30021351466683,0.3166328093260116,999
45,sigma_level,686,0.27442607962540383,0.25414898546326153,0.05567456645226684,0.15071865054366834,999
